1404213000,2.08,2.70,12.12,0.18,1.81,0.90,11.65,2.52,27.19,0.00,0.00,2.97,1.80,20.78,1.90,0.18,3.79,1.82
1404213300,2.08,2.52,12.34,0.18,1.82,0.90,11.73,3.24,27.45,0.00,0.00,3.21,1.98,20.93,1.86,0.54,3.84,1.79
1404213600,2.08,2.70,12.57,0.00,1.82,0.90,11.80,2.52,27.64,0.00,0.00,3.04,1.80,21.12,1.90,0.36,3.87,1.79
1404213900,2.08,2.70,12.79,0.00,1.83,0.90,11.87,2.88,27.87,0.00,0.00,3.32,1.98,21.26,1.89,0.54,3.91,1.83
1404214200,2.08,2.70,13.01,0.18,1.84,0.90,11.95,2.88,28.10,0.00,0.00,3.23,2.34,21.44,1.90,0.36,3.95,1.94
1404214500,2.08,2.70,13.23,0.00,1.84,0.90,12.02,2.88,28.33,0.00,0.00,3.24,2.16,21.62,1.87,0.18,3.97,1.75
1404214800,2.08,2.52,13.45,0.00,1.84,0.90,12.09,3.60,28.58,0.00,0.00,3.26,2.16,21.80,1.91,0.72,4.02,1.96
1404215100,2.16,2.70,13.67,0.00,1.84,0.90,12.17,3.24,28.84,0.00,0.00,3.21,1.98,21.96,1.90,1.26,4.09,1.96
1404215400,2.08,2.70,13.89,0.00,1.85,0.90,12.24,3.24,29.09,0.00,0.00,3.61,1.62,22.10,1.90,1.26,4.20,1.93
1404215700,2.16,2.52,14.11,0.00,1.85,0.72,12.31,2.16,29.28,0.00,0.00,3.54,1.62,22.25,1.90,0.18,4.23,1.75
1404216000,2.16,0.00,14.16,0.00,1.85,0.90,12.39,2.88,29.47,0.00,0.00,3.52,1.44,22.38,1.90,0.36,4.26,1.99
1404216300,2.16,0.00,14.16,0.18,1.85,0.90,12.46,2.16,29.66,0.00,0.00,3.58,1.62,22.52,1.89,0.54,4.31,1.75
1404216600,2.08,0.00,14.16,0.00,1.85,0.90,12.54,2.88,29.89,0.00,0.00,3.55,1.62,22.66,1.90,0.54,4.35,1.79
1404216900,2.08,0.00,14.16,0.00,1.85,0.72,12.61,2.88,30.15,0.00,0.00,3.37,1.98,22.80,1.91,0.90,4.41,1.77
1404217200,2.08,0.00,14.16,0.00,1.85,0.90,12.68,2.52,30.36,0.00,0.00,3.30,1.44,22.94,1.89,0.72,4.47,2.13
1404217500,2.08,0.00,14.16,0.00,1.86,0.90,12.76,2.16,30.56,0.00,0.00,3.25,1.80,23.08,1.89,0.54,4.52,1.74
1404217800,2.08,0.00,14.16,0.00,1.86,0.90,12.83,2.16,30.73,0.00,0.00,3.63,1.62,23.21,1.90,0.18,4.55,1.98
1404218100,2.08,0.00,14.16,0.00,1.86,0.90,12.91,2.16,30.92,0.00,0.00,3.16,1.80,23.35,1.90,0.36,4.57,1.80
1404218400,2.08,0.00,14.16,0.00,1.86,0.90,12.98,2.16,31.12,0.00,0.00,3.42,1.62,23.49,1.88,0.36,4.60,1.97
1404218700,2.08,0.00,14.16,0.00,1.86,0.90,13.05,2.88,31.33,0.00,0.00,3.45,1.44,23.62,1.88,0.54,4.64,1.80
1404219000,2.08,0.00,14.16,0.00,1.87,0.90,13.13,3.96,31.64,0.00,0.00,3.47,2.34,23.79,1.88,0.54,4.68,1.76
1404219300,2.08,0.00,14.16,0.18,1.89,0.90,13.20,3.24,31.95,0.00,0.00,2.91,2.70,24.02,1.88,0.90,4.76,1.75
1404219600,2.04,0.00,14.16,0.54,1.93,0.90,13.28,2.88,32.21,0.00,0.00,2.97,1.62,24.18,1.90,1.62,4.89,1.78
